evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
6982.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3789.0,0.35177792219849596,user,22
6865.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3219.0,0.3192185640618802,user,23
7121.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4891.0,0.4071761571761572,user,24
6898.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4876.0,0.41413283506030235,user,25
6838.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4857.0,0.41530568619067976,user,26
6744.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5324.0,0.4411667219091813,user,27
6643.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5852.0,0.46834733893557423,user,28
6484.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5999.0,0.48057358006889367,user,29
6317.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6887.0,0.5215843683732202,user,30
6012.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6188.0,0.5072131147540984,user,31
6003.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8136.0,0.5754296626352642,user,32
5793.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7744.0,0.572061756666913,user,33
5459.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8239.0,0.6014746678347204,user,34
5291.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7846.0,0.5972444241455431,user,35
5238.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9426.0,0.6427986906710311,user,36
5117.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9007.0,0.6377088643443783,user,37
4894.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9244.0,0.6538407129721319,user,38
4525.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9470.0,0.676670239371204,user,39
4246.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,10729.0,0.7164607679465776,user,40
3892.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,10206.0,0.7239324726911619,user,41
3347.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,11411.0,0.7732077517278764,user,42
3059.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,10264.0,0.7703970577197328,user,43
2787.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9420.0,0.7716883755222413,user,44
2140.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9273.0,0.812494523788662,user,45
1245.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6937.0,0.8478367147396725,user,46
130.0,0,L00-L04,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4887.0,0.9740881004584413,user,47
4042.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,634.0,0.13558597091531224,system,0
2455.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4095.0,0.6251908396946565,system,1
966.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5854.0,0.8583577712609971,system,2
674.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7438.0,0.9169132149901381,system,3
560.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8303.0,0.9368159765316484,system,4
372.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7717.0,0.9540116207194956,system,5
240.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8104.0,0.9712368168744008,system,6
262.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7152.0,0.9646614513083356,system,7
211.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7617.0,0.9730454777721002,system,8
