capability_degradation,generated_retention_fraction,policy,retention_scope,safety_degradation,selective_safety_erasure_index,suite,system_cache_loss,system_minus_user_cache_loss,system_retention_fraction,template_retention_fraction,user_cache_loss,user_retention_fraction
0.0007692307692307692,1.0,policy_pinned__budget128__sink8,policy_global,-0.0002195690956497871,-0.0009887998648805563,global_policy_contrast,0.0,-0.020199731629298445,1.0,0.9685182912155195,0.020199731629298445,0.9798002683707016
0.0,0.9965780431669355,random_matched__budget128__seed991,policy_global,0.04366680389735145,0.04366680389735145,global_policy_contrast,0.0038050448909791035,-0.018888011221625645,0.9961949551090209,0.9969525606226267,0.022693056112604748,0.9773069438873953
-0.0007692307692307692,1.0,sink_recent__budget128__sink8,policy_global,5.489227391244682e-05,0.0008241230431432161,global_policy_contrast,0.017234955503534266,-0.0010332689698749897,0.9827650444964657,0.9995847957951103,0.018268224473409256,0.9817317755265907
-0.0015384615384615385,1.0,sliding_window__budget128,policy_global,0.082063949499108,0.08360241103756955,global_policy_contrast,0.0015209608592381407,-0.013580796883377322,0.9984790391407619,0.9627376089328339,0.015101757742615463,0.9848982422573845
0.009230769230769232,1.0,user_pinned__budget128__sink8,policy_global,0.06397694524495677,0.05474617601418754,global_policy_contrast,0.0177820301471876,0.0012526237233602133,0.9822179698528124,0.9990016009886171,0.016529406423827386,0.9834705935761726
