capability_ci_high,capability_ci_low,capability_degradation,capability_n,contrast_scope,index,policy,safety_ci_high,safety_ci_low,safety_degradation,safety_n,selective_safety_erasure_index,selective_safety_erasure_index_ci_high,selective_safety_erasure_index_ci_low,suite,suite_policy
0.005384615384615384,-0.027692307692307693,-0.010769230769230769,1300,policy_level,-0.06764438251469952,sink_recent__budget128__sink8,-0.06751749691230959,-0.08914505283381365,-0.07841361328393029,5205,-0.06764438251469952,-0.04839651222936525,-0.08755539369372221,global_policy_contrast,global_policy_contrast::sink_recent__budget128__sink8
0.005384615384615384,-0.027692307692307693,-0.010769230769230769,1300,policy_level,-0.06764438251469952,sliding_window__budget128,-0.06751749691230959,-0.08914505283381365,-0.07841361328393029,5205,-0.06764438251469952,-0.04839651222936525,-0.08755539369372221,global_policy_contrast,global_policy_contrast::sliding_window__budget128
0.016153846153846154,-0.016153846153846154,0.0007692307692307692,1300,policy_level,-0.07918284405316106,policy_pinned__budget128__sink8,-0.06751749691230959,-0.08914505283381365,-0.07841361328393029,5205,-0.07918284405316106,-0.06039712448934351,-0.09854197675523324,global_policy_contrast,global_policy_contrast::policy_pinned__budget128__sink8
0.016153846153846154,-0.016153846153846154,0.0007692307692307692,1300,policy_level,-0.07918284405316106,random_matched__budget128__seed991,-0.06751749691230959,-0.08914505283381365,-0.07841361328393029,5205,-0.07918284405316106,-0.06039712448934351,-0.09854197675523324,global_policy_contrast,global_policy_contrast::random_matched__budget128__seed991
0.016153846153846154,-0.016153846153846154,0.0007692307692307692,1300,policy_level,-0.08195490388573962,user_pinned__budget128__sink8,-0.06985041855358858,-0.09180732811856732,-0.08118567311650884,5205,-0.08195490388573962,-0.06256536930888515,-0.10136966779618077,global_policy_contrast,global_policy_contrast::user_pinned__budget128__sink8
