capability_degradation,generated_retention_fraction,policy,retention_scope,safety_degradation,selective_safety_erasure_index,suite,system_cache_loss,system_minus_user_cache_loss,system_retention_fraction,template_retention_fraction,user_cache_loss,user_retention_fraction
0.0,1.0,policy_pinned__budget128__sink8,policy_global,-0.125,-0.125,global_policy_contrast,0.0,-0.12064965197215782,1.0,0.9659953780125454,0.12064965197215782,0.8793503480278422
0.0,0.996590231011849,random_matched__budget128__seed991,policy_global,0.125,0.125,global_policy_contrast,0.006650519315242853,-0.08076618001835179,0.9933494806847571,0.9933039111246386,0.08741669933359464,0.9125833006664054
0.0,1.0,sink_recent__budget128__sink8,policy_global,-0.125,-0.125,global_policy_contrast,0.01185432039990475,-0.11075202839845022,0.9881456796000953,0.9983073798239676,0.12260634879835497,0.877393651201645
0.0,1.0,sliding_window__budget128,policy_global,-0.125,-0.125,global_policy_contrast,0.004287127624491571,-0.16459620719653856,0.9957128723755084,0.9756700247101312,0.16888333482103013,0.8311166651789699
0.0,1.0,user_pinned__budget128__sink8,policy_global,0.125,0.125,global_policy_contrast,0.014254296652276621,-0.06757336144362336,0.9857457033477234,0.9963833634719711,0.08182765809589998,0.9181723419041
