capability_ci_high,capability_ci_low,capability_degradation,capability_n,contrast_scope,index,policy,safety_ci_high,safety_ci_low,safety_degradation,safety_n,selective_safety_erasure_index,selective_safety_erasure_index_ci_high,selective_safety_erasure_index_ci_low,suite,suite_policy
0.003076923076923077,-0.004615384615384616,-0.0007692307692307692,1300,policy_level,-0.0012068910916173162,policy_pinned__budget128__sink8,0.0017016604912858516,-0.005818581034719363,-0.0019761218608480855,5205,-0.0012068910916173162,0.004476676061690471,-0.00656258247036345,global_policy_contrast,global_policy_contrast::policy_pinned__budget128__sink8
0.009230769230769232,-0.003076923076923077,0.003076923076923077,1300,policy_level,0.021706938594546664,random_matched__budget128__seed991,0.029312474269246602,0.020557156580211334,0.02478386167146974,5205,0.021706938594546664,0.029316907875985686,0.014455985896908087,global_policy_contrast,global_policy_contrast::random_matched__budget128__seed991
0.004615384615384616,-0.002307692307692308,0.0007692307692307692,1300,policy_level,0.006888241441555563,sink_recent__budget128__sink8,0.011801838891176067,0.003732674626046384,0.007657472210786332,5205,0.006888241441555563,0.012106702135520578,0.0016171052770476402,global_policy_contrast,global_policy_contrast::sink_recent__budget128__sink8
0.13923076923076924,0.10307692307692308,0.12153846153846154,1300,policy_level,-0.08541934530407153,sliding_window__budget128,0.04152600521476602,0.031014134760532455,0.03611911623439001,5205,-0.08541934530407153,-0.06690439243753364,-0.10497872924385894,global_policy_contrast,global_policy_contrast::sliding_window__budget128
0.012307692307692308,0.0015384615384615385,0.006923076923076923,1300,policy_level,0.02367936578311218,user_pinned__budget128__sink8,0.0354055166735282,0.026018937834499795,0.030602442706189104,5205,0.02367936578311218,0.030818317129556322,0.01620958292428033,global_policy_contrast,global_policy_contrast::user_pinned__budget128__sink8
