evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
0.0,0,L00-L03,explicit_layer,explicit layer column,none,952.0,1.0,template,27
0.0,0,L00-L03,explicit_layer,explicit layer column,none,807.0,1.0,template,28
0.0,0,L00-L03,explicit_layer,explicit layer column,none,670.0,1.0,template,29
0.0,0,L00-L03,explicit_layer,explicit layer column,none,679.0,1.0,template,30
0.0,0,L00-L03,explicit_layer,explicit layer column,none,372.0,1.0,template,31
0.0,0,L00-L03,explicit_layer,explicit layer column,none,516.0,1.0,template,32
0.0,0,L00-L03,explicit_layer,explicit layer column,none,505.0,1.0,template,33
0.0,0,L00-L03,explicit_layer,explicit layer column,none,388.0,1.0,template,34
0.0,0,L00-L03,explicit_layer,explicit layer column,none,397.0,1.0,template,35
0.0,0,L00-L03,explicit_layer,explicit layer column,none,371.0,1.0,template,36
0.0,0,L00-L03,explicit_layer,explicit layer column,none,317.0,1.0,template,37
0.0,0,L00-L03,explicit_layer,explicit layer column,none,249.0,1.0,template,38
0.0,0,L00-L03,explicit_layer,explicit layer column,none,176.0,1.0,template,39
0.0,0,L00-L03,explicit_layer,explicit layer column,none,101.0,1.0,template,40
0.0,0,L00-L03,explicit_layer,explicit layer column,none,214.0,1.0,template,41
0.0,0,L00-L03,explicit_layer,explicit layer column,none,1166.0,1.0,template,42
0.0,0,L00-L03,explicit_layer,explicit layer column,none,2232.0,1.0,template,43
0.0,0,L00-L03,explicit_layer,explicit layer column,none,2994.0,1.0,template,44
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5072.0,1.0,template,45
0.0,0,L00-L03,explicit_layer,explicit layer column,none,8148.0,1.0,template,46
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6220.0,1.0,template,47
0.0,0,L00-L03,explicit_layer,explicit layer column,none,690.0,1.0,user,0
0.0,0,L00-L03,explicit_layer,explicit layer column,none,3027.0,1.0,user,1
0.0,0,L00-L03,explicit_layer,explicit layer column,none,4591.0,1.0,user,2
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5521.0,1.0,user,3
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5807.0,1.0,user,4
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5917.0,1.0,user,5
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6283.0,1.0,user,6
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6366.0,1.0,user,7
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6605.0,1.0,user,8
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6879.0,1.0,user,9
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7148.0,1.0,user,10
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7425.0,1.0,user,11
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7969.0,1.0,user,12
0.0,0,L00-L03,explicit_layer,explicit layer column,none,8178.0,1.0,user,13
0.0,0,L00-L03,explicit_layer,explicit layer column,none,8550.0,1.0,user,14
0.0,0,L00-L03,explicit_layer,explicit layer column,none,8671.0,1.0,user,15
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9456.0,1.0,user,16
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9343.0,1.0,user,17
