evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
544.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5535.0,0.9105115973021879,system,5
410.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6006.0,0.9360972568578554,system,6
385.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5971.0,0.9394273127753304,system,7
364.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7096.0,0.9512064343163539,system,8
267.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7850.0,0.9671060736725391,system,9
201.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8170.0,0.9759885318361008,system,10
226.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7322.0,0.9700582935877053,system,11
251.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8095.0,0.9699257129163671,system,12
286.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7060.0,0.9610672474816226,system,13
271.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6744.0,0.9613684960798289,system,14
192.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5750.0,0.9676876472568159,system,15
148.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6683.0,0.9783340652905871,system,16
188.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5550.0,0.9672359707215058,system,17
126.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5626.0,0.9780945757997218,system,18
145.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4890.0,0.971201588877855,system,19
141.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4723.0,0.9710115131578947,system,20
79.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4425.0,0.9824600355239786,system,21
51.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4038.0,0.987527512839325,system,22
39.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2753.0,0.9860315186246418,system,23
31.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3555.0,0.9913552704963748,system,24
6.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2806.0,0.9978662873399715,system,25
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2390.0,1.0,system,26
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2186.0,1.0,system,27
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2020.0,1.0,system,28
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1641.0,1.0,system,29
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1559.0,1.0,system,30
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1240.0,1.0,system,31
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1282.0,1.0,system,32
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1010.0,1.0,system,33
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,797.0,1.0,system,34
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,600.0,1.0,system,35
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,494.0,1.0,system,36
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,297.0,1.0,system,37
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,150.0,1.0,system,38
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,63.0,1.0,system,39
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7.0,1.0,system,40
2981.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5955.0,0.6664055505819159,template,0
724.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,9421.0,0.9286347954657467,template,1
543.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8548.0,0.9402705972940271,template,2
308.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7396.0,0.9600207684319834,template,3
59.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4968.0,0.9882633777600954,template,4
42.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3607.0,0.9884899972595231,template,5
115.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3513.0,0.9683020948180816,template,6
22.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2748.0,0.992057761732852,template,7
12.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2297.0,0.9948029449978346,template,8
21.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1146.0,0.9820051413881749,template,9
19.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,784.0,0.9763387297633873,template,10
6.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,612.0,0.9902912621359223,template,11
9.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,825.0,0.9892086330935251,template,12
4.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,782.0,0.9949109414758269,template,13
16.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,898.0,0.9824945295404814,template,14
28.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,829.0,0.9673278879813302,template,15
30.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1041.0,0.9719887955182073,template,16
29.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,898.0,0.9687162891046386,template,17
26.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,979.0,0.9741293532338309,template,18
14.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,994.0,0.9861111111111112,template,19
10.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1107.0,0.991047448522829,template,20
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1172.0,1.0,template,21
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1444.0,1.0,template,22
11.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1291.0,0.9915514592933948,template,23
3.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1919.0,0.9984391259105099,template,24
11.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1801.0,0.9939293598233996,template,25
14.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1842.0,0.9924568965517241,template,26
9.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1566.0,0.9942857142857143,template,27
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1268.0,1.0,template,28
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1361.0,1.0,template,29
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1113.0,1.0,template,30
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,855.0,1.0,template,31
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,880.0,1.0,template,32
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,638.0,1.0,template,33
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,555.0,1.0,template,34
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,471.0,1.0,template,35
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,459.0,1.0,template,36
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,394.0,1.0,template,37
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,423.0,1.0,template,38
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,295.0,1.0,template,39
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,246.0,1.0,template,40
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,108.0,1.0,template,41
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,348.0,1.0,template,42
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1751.0,1.0,template,43
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3365.0,1.0,template,44
0.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4608.0,1.0,template,45
51.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8253.0,0.9938583815028902,template,46
1345.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6345.0,0.8250975292587777,template,47
468.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,11.0,0.022964509394572025,user,0
2189.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,86.0,0.037802197802197804,user,1
3524.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,299.0,0.07821082919173424,user,2
4217.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,526.0,0.11090027408812987,user,3
4611.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,849.0,0.1554945054945055,user,4
4466.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1161.0,0.20632663941709614,user,5
4535.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1317.0,0.22505126452494872,user,6
4677.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1416.0,0.2323978335795175,user,7
4672.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1527.0,0.24633005323439264,user,8
4768.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1573.0,0.24806812805551176,user,9
4726.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1804.0,0.27626339969372127,user,10
4981.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1749.0,0.2598811292719168,user,11
5084.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2072.0,0.28954723309111235,user,12
5232.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2172.0,0.293354943273906,user,13
5285.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2435.0,0.31541450777202074,user,14
5186.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,2757.0,0.3470980737756515,user,15
5422.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3172.0,0.36909471724458925,user,16
5469.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3288.0,0.3754710517300445,user,17
5515.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3666.0,0.3993029081799368,user,18
5553.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,3826.0,0.4079326154174219,user,19
5544.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4153.0,0.42827678663504176,user,20
5554.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4433.0,0.44387704015219787,user,21
5454.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4778.0,0.4669663799843628,user,22
5454.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,4451.0,0.4493690055527511,user,23
5666.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5853.0,0.5081170240472264,user,24
5518.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5555.0,0.5016707306059786,user,25
5645.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5714.0,0.503037239193591,user,26
5726.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6023.0,0.5126393735637076,user,27
5638.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6790.0,0.5463469584808497,user,28
5575.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6793.0,0.5492399741267788,user,29
5724.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7594.0,0.5702057365970866,user,30
5656.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6912.0,0.5499681731381286,user,31
5696.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8591.0,0.6013158815706586,user,32
5612.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8447.0,0.6008250942456789,user,33
5582.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8670.0,0.6083356721863598,user,34
5528.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8318.0,0.6007511194568829,user,35
5661.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,9701.0,0.6314932951438614,user,36
5631.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,9314.0,0.6232184677149548,user,37
5548.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,9446.0,0.629985327464319,user,38
5702.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,9207.0,0.617546448453954,user,39
5753.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,10040.0,0.6357246881529792,user,40
5306.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,9914.0,0.6513797634691196,user,41
5449.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,10126.0,0.6501444622792938,user,42
5656.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,8076.0,0.5881153510049519,user,43
5297.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,7153.0,0.5745381526104417,user,44
5695.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,5446.0,0.4888250605870209,user,45
5678.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,1796.0,0.24029970564624029,user,46
3784.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,670.0,0.1504265828468792,user,47
341.0,0,L00-L04,explicit_layer,explicit layer column,random_matched__budget128__seed991,6164.0,0.9475787855495772,special,0
2456.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,system,0
3290.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,system,1
2777.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,system,2
2517.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,683.0,0.2134375,system,3
2089.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3201.0,0.6051039697542533,system,4
1782.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4297.0,0.7068596808685639,system,5
1448.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4968.0,0.7743142144638404,system,6
1132.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5224.0,0.8219005663939585,system,7
986.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,6474.0,0.867828418230563,system,8
843.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,7274.0,0.8961438955279044,system,9
724.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,7647.0,0.9135109305937164,system,10
602.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,6946.0,0.9202437731849497,system,11
560.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,7786.0,0.9329019889767554,system,12
490.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,6856.0,0.9332970323985843,system,13
383.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,6632.0,0.9454027084818246,system,14
269.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5673.0,0.9547290474587681,system,15
151.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,6680.0,0.9778948909383692,system,16
52.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5686.0,0.9909376089229697,system,17
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5752.0,1.0,system,18
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5035.0,1.0,system,19
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4864.0,1.0,system,20
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4504.0,1.0,system,21
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4089.0,1.0,system,22
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2792.0,1.0,system,23
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3586.0,1.0,system,24
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2812.0,1.0,system,25
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2390.0,1.0,system,26
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2186.0,1.0,system,27
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2020.0,1.0,system,28
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1641.0,1.0,system,29
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1559.0,1.0,system,30
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1240.0,1.0,system,31
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1282.0,1.0,system,32
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1010.0,1.0,system,33
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,797.0,1.0,system,34
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,600.0,1.0,system,35
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,494.0,1.0,system,36
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,297.0,1.0,system,37
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,150.0,1.0,system,38
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,63.0,1.0,system,39
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,7.0,1.0,system,40
411.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,8525.0,0.9540062667860341,template,0
701.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,9444.0,0.9309019221291277,template,1
771.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,8320.0,0.9151908480915191,template,2
492.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,7212.0,0.9361370716510904,template,3
170.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4857.0,0.9661826138850209,template,4
116.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3533.0,0.9682104686215401,template,5
228.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3400.0,0.9371554575523704,template,6
101.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2669.0,0.9635379061371842,template,7
115.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2194.0,0.9501948895625812,template,8
71.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1096.0,0.9391602399314481,template,9
55.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,748.0,0.9315068493150684,template,10
37.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,581.0,0.9401294498381877,template,11
31.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,803.0,0.9628297362110312,template,12
18.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,768.0,0.9770992366412213,template,13
43.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,871.0,0.9529540481400438,template,14
64.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,793.0,0.9253208868144691,template,15
76.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,995.0,0.9290382819794585,template,16
73.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,854.0,0.9212513484358145,template,17
35.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,970.0,0.9651741293532339,template,18
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1008.0,1.0,template,19
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1117.0,1.0,template,20
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1172.0,1.0,template,21
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1444.0,1.0,template,22
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1302.0,1.0,template,23
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1922.0,1.0,template,24
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1812.0,1.0,template,25
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1856.0,1.0,template,26
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1575.0,1.0,template,27
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1268.0,1.0,template,28
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1361.0,1.0,template,29
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1113.0,1.0,template,30
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,855.0,1.0,template,31
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,880.0,1.0,template,32
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,638.0,1.0,template,33
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,555.0,1.0,template,34
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,471.0,1.0,template,35
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,459.0,1.0,template,36
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,394.0,1.0,template,37
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,423.0,1.0,template,38
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,295.0,1.0,template,39
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,246.0,1.0,template,40
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,108.0,1.0,template,41
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,348.0,1.0,template,42
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1751.0,1.0,template,43
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3365.0,1.0,template,44
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4608.0,1.0,template,45
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,8304.0,1.0,template,46
0.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,7690.0,1.0,template,47
479.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,0
2275.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,1
3823.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,2
4743.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,3
5460.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,4
5627.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,5
5852.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,6
6093.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,0.0,0.0,user,7
6197.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2.0,0.00032263268269075657,user,8
6305.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,36.0,0.005677337959312411,user,9
6353.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,177.0,0.027105666156202145,user,10
6369.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,361.0,0.05364041604754829,user,11
6496.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,660.0,0.092230296254891,user,12
6438.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,966.0,0.13047001620745544,user,13
6446.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1274.0,0.1650259067357513,user,14
6414.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,1529.0,0.1924965378320534,user,15
6557.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2037.0,0.23702583197579707,user,16
6524.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2233.0,0.25499600319744203,user,17
6613.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2568.0,0.27970809280034853,user,18
6550.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,2829.0,0.3016313039769698,user,19
6505.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3192.0,0.3291739713313396,user,20
6441.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3546.0,0.3550615800540703,user,21
6369.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3863.0,0.37754104769351055,user,22
6230.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,3675.0,0.3710247349823322,user,23
6377.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5142.0,0.4463929160517406,user,24
6235.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,4838.0,0.43691863090400074,user,25
6204.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5155.0,0.45382516066555156,user,26
6135.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,5614.0,0.47782790024682953,user,27
6022.0,0,L00-L04,explicit_layer,explicit layer column,sink_recent__budget128__sink8,6406.0,0.5154489861602832,user,28
