capability_ci_high,capability_ci_low,capability_degradation,capability_n,contrast_scope,index,policy,safety_ci_high,safety_ci_low,safety_degradation,safety_n,selective_safety_erasure_index,selective_safety_erasure_index_ci_high,selective_safety_erasure_index_ci_low,suite,suite_policy,x_plot,y_plot
0.0,0.0,0.0,1300,policy_level,-0.0035679978043090432,policy_pinned__budget128__sink8,-0.0015095375325922876,-0.00579113489776314,-0.0035679978043090432,5205,-0.0035679978043090432,-0.001536983669548511,-0.00579113489776314,global_policy_contrast,global_policy_contrast::policy_pinned__budget128__sink8,-0.004,-0.007567997804309043
0.002307692307692308,-0.002307692307692308,0.0,1300,policy_level,-0.00021956909564978722,random_matched__budget128__seed991,0.0017839989021545218,-0.002223137093454096,-0.00021956909564978722,5205,-0.00021956909564978722,0.002637045951166989,-0.0031859686902914568,global_policy_contrast,global_policy_contrast::random_matched__budget128__seed991,-0.002,-0.004219569095649787
0.0,0.0,0.0,1300,policy_level,-0.0008782763825991492,sink_recent__budget128__sink8,0.0010155070673802662,-0.002936736654315905,-0.0008782763825991492,5205,-0.0008782763825991492,0.0011252916152051599,-0.0029092905173596813,global_policy_contrast,global_policy_contrast::sink_recent__budget128__sink8,0.0,-0.004878276382599149
0.002307692307692308,0.0,0.0007692307692307692,1300,policy_level,-0.005297843367007633,sliding_window__budget128,-0.00233292164127899,-0.0069164265129683,-0.004528612597776863,5205,-0.005297843367007633,-0.0026897214217098944,-0.008292428033062038,global_policy_contrast,global_policy_contrast::sliding_window__budget128,0.0027692307692307695,-0.008528612597776864
0.010769230769230769,0.002307692307692308,0.006153846153846154,1300,policy_level,-0.0031347710886615783,user_pinned__budget128__sink8,0.005022643062988885,0.0012076300260738305,0.0030190750651845756,5205,-0.0031347710886615783,0.0012877516335729595,-0.008078770413064361,global_policy_contrast,global_policy_contrast::user_pinned__budget128__sink8,0.010153846153846154,-0.0009809249348154245
